MatchStatID,ClubID,OpponentClubID,SeasonID,CapitainPlayerID,DateID,MatchProfileID,Venue,GoalsFor,GoalsAgainst,Result,ExpectedGoals,ExpectedGoalsAllowed,Possession,Attendance,Formation,OpponentFormation,Referee
165,258,186,2021/22,35772,2022-03-06,905,Home,2.0,0.0,Won,1.60000002384186,0.600000023841858,55.0,27693.0,4-4-2,3-1-4-2,Benoît Millot
166,236,186,2020/21,37769,2021-04-11,911,Home,3.0,0.0,Won,2.59999990463257,1.20000004768372,53.0,-1.0,4-2-3-1,5-3-2,Mikael Lesage
167,289,355,2024/25,39279,2025-02-25,703,Away,1.0,1.0,Draw,-1.0,-1.0,52.0,12933.0,4-2-3-1,4-2-3-1,Mathieu Vernice
168,244,186,2020/21,33913,2020-09-20,918,Home,4.0,1.0,Won,1.60000002384186,1.10000002384186,50.0,-1.0,3-4-1-2,3-4-3,Stéphanie Frappart
169,251,186,2022/23,37521,2023-01-11,895,Home,2.0,0.0,Won,1.29999995231628,0.5,66.0,47000.0,3-4-3,4-2-3-1,Eric Wattellier
170,245,355,2024/25,36240,2024-09-22,919,Away,1.0,1.0,Draw,0.600000023841858,0.899999976158142,50.0,16960.0,4-2-3-1,4-2-3-1,Mathieu Vernice
171,251,355,2024/25,37521,2024-11-09,888,Away,4.0,2.0,Won,3.40000009536743,1.10000002384186,70.0,17212.0,4-3-3,4-2-3-1,Benoît Millot
172,243,186,2018/19,38538,2018-09-25,921,Home,0.0,1.0,Lost,0.600000023841858,0.5,66.0,5502.0,4-2-3-1,4-1-4-1,Willy Delajod
173,260,186,2021/22,39382,2022-01-26,898,Away,1.0,0.0,Won,0.400000005960464,0.400000005960464,47.0,-1.0,3-4-3,3-5-2,Clément Turpin
174,236,186,2021/22,36982,2021-08-15,897,Away,0.0,3.0,Lost,0.899999976158142,1.79999995231628,57.0,6154.0,4-3-3,3-4-1-2,Clément Turpin
175,260,186,2021/22,37291,2021-10-22,888,Home,2.0,2.0,Draw,1.60000002384186,0.5,63.0,19836.0,4-1-2-1-2?,3-4-1-2,Antony Gautier
176,310,186,2022/23,38993,2023-03-18,906,Home,3.0,0.0,Won,1.60000002384186,0.5,46.0,37410.0,4-1-4-1,5-3-2,Bastien Dechepy
177,245,186,2017/18,36982,2017-12-17,895,Home,1.0,0.0,Won,1.29999995231628,0.300000011920929,39.0,24285.0,4-4-2,4-1-2-1-2,Karim Abed
178,310,186,2020/21,36246,2020-11-29,889,Home,1.0,3.0,Lost,1.39999997615814,2.29999995231628,64.0,-1.0,3-4-1-2,4-2-3-1,Aurélien Petit
179,245,186,2022/23,37200,2023-02-08,704,Away,1.0,1.0,Draw,-1.0,-1.0,61.0,13934.0,4-1-4-1,4-4-2,Benoît Bastien
180,244,186,2021/22,39281,2021-12-22,896,Home,4.0,1.0,Won,1.10000002384186,0.600000023841858,46.0,10990.0,4-2-3-1,3-5-2,Hugo Miguel
181,245,186,2017/18,36982,2018-05-12,916,Away,2.0,0.0,Won,1.0,0.699999988079071,50.0,15567.0,4-3-1-2,4-1-4-1,Benoît Millot
182,236,186,2017/18,37984,2018-01-14,898,Home,1.0,1.0,Draw,1.20000004768372,1.20000004768372,73.0,36691.0,4-2-3-1,4-1-4-1,Franck Schneider
183,260,186,2018/19,37070,2019-05-24,917,Away,1.0,1.0,Draw,1.60000002384186,2.09999990463257,67.0,16011.0,4-2-3-1,4-1-4-1,Johan Hamel
184,241,355,2024/25,36998,2025-02-09,899,Away,2.0,0.0,Won,2.40000009536743,0.5,78.0,17325.0,3-4-1-2,4-2-3-1,Hakim Ben El Hadj Salem
185,245,186,2021/22,33542,2022-04-17,911,Home,1.0,1.0,Draw,2.90000009536743,0.800000011920929,61.0,25102.0,4-2-3-1,3-5-2,Bastien Dechepy
186,245,186,2020/21,38115,2020-12-20,893,Home,1.0,1.0,Draw,0.5,1.10000002384186,60.0,-1.0,4-1-4-1,4-2-3-1,Willy Delajod
187,364,355,2024/25,35588,2025-02-22,901,Home,3.0,3.0,Draw,1.5,2.90000009536743,61.0,30566.0,4-3-3,4-2-3-1,Bastien Dechepy
188,241,186,2019/20,39208,2019-12-03,893,Away,2.0,0.0,Won,1.79999995231628,0.699999988079071,38.0,12455.0,4-3-3,4-1-4-1,Franck Schneider
189,245,186,2022/23,33542,2022-08-07,886,Away,0.0,0.0,Draw,1.5,1.5,51.0,12000.0,3-4-1-2,4-2-3-1,Hakim Ben El Hadj Salem
190,243,186,2017/18,38538,2017-12-02,893,Home,1.0,0.0,Won,0.300000011920929,0.800000011920929,58.0,6545.0,4-2-3-1,4-1-4-1,Antony Gautier
191,245,186,2018/19,34937,2018-11-24,891,Home,1.0,1.0,Draw,1.70000004768372,0.800000011920929,65.0,23682.0,4-3-3,3-1-4-2,Clément Turpin
192,310,186,2020/21,36246,2021-02-28,905,Away,2.0,2.0,Draw,1.29999995231628,1.60000002384186,60.0,-1.0,3-4-1-2,4-2-3-1,Bastien Dechepy
193,245,186,2021/22,33542,2021-09-19,920,Away,4.0,1.0,Won,2.09999990463257,0.899999976158142,35.0,9046.0,4-2-3-1,3-4-3,Amaury Delerue
194,236,186,2018/19,37984,2019-04-19,912,Home,2.0,1.0,Won,3.0,0.800000011920929,64.0,43917.0,4-2-3-1,4-1-4-1,Benoît Millot
195,245,355,2024/25,38432,2025-05-04,911,Home,0.0,1.0,Lost,0.5,1.10000002384186,58.0,34556.0,4-3-3,4-4-1-1,Thomas Léonard
196,310,186,2022/23,38993,2022-11-05,891,Away,2.0,1.0,Won,1.79999995231628,0.5,56.0,11585.0,3-4-3,5-3-2,Thomas Léonard
197,245,186,2018/19,39528,2019-01-20,899,Away,0.0,1.0,Lost,1.20000004768372,0.200000002980232,57.0,12412.0,4-3-3,4-3-3,Benoît Millot
198,244,186,2021/22,36474,2022-05-21,917,Away,0.0,2.0,Lost,1.60000002384186,2.5,48.0,11249.0,4-4-2,5-3-2,Romain Lissorgue
199,337,343,2023/24,33944,2023-10-30,928,Home,2.0,0.0,Won,-1.0,-1.0,43.0,27153.0,4-3-3,4-4-2,Guillaume Paradis
200,310,355,2024/25,34338,2024-08-18,886,Away,1.0,0.0,Won,1.20000004768372,0.400000005960464,58.0,14811.0,3-4-1-2,5-3-2,
201,245,186,2020/21,33883,2021-02-14,903,Away,3.0,1.0,Won,2.0,1.5,35.0,-1.0,4-4-2,4-2-3-1,François Letexier
202,243,186,2017/18,33864,2018-02-10,903,Away,4.0,0.0,Won,1.79999995231628,0.600000023841858,56.0,12759.0,4-2-3-1,4-1-4-1,Thomas Léonard
203,310,186,2021/22,38993,2022-02-27,904,Away,2.0,1.0,Won,0.600000023841858,0.600000023841858,53.0,9499.0,3-5-1-1,3-5-2,Thomas Léonard
204,236,186,2020/21,37769,2020-11-22,888,Away,1.0,0.0,Won,1.0,1.10000002384186,50.0,-1.0,4-3-3,4-2-3-1,Amaury Delerue
205,244,186,2018/19,39611,2019-03-10,906,Home,2.0,2.0,Draw,1.29999995231628,1.5,40.0,10931.0,3-4-3,3-5-2,Karim Abed
206,247,187,2019/20,36120,2019-08-11,964,Home,0.0,1.0,Lost,0.400000005960464,1.10000002384186,38.0,47635.0,3-5-2,4-2-3-1,Martin Atkinson
207,307,187,2020/21,39403,2020-09-12,964,Home,0.0,3.0,Lost,0.100000001490116,1.89999997615814,46.0,-1.0,4-2-3-1,3-4-3,Chris Kavanagh
208,202,187,2023/24,37025,2023-12-17,972,Away,0.0,2.0,Lost,0.699999988079071,2.29999995231628,51.0,60257.0,4-2-3-1,4-3-3,Tim Robinson
209,267,187,2017/18,35872,2017-11-18,967,Away,0.0,2.0,Lost,0.699999988079071,2.09999990463257,57.0,59530.0,3-5-2,3-4-3,Mike Dean
210,247,187,2023/24,36833,2024-02-24,982,Away,1.0,4.0,Lost,0.200000002980232,2.79999995231628,45.0,60298.0,4-3-3,4-3-3,Paul Tierney
211,360,187,2024/25,38878,2025-04-20,990,Home,0.0,4.0,Lost,0.200000002980232,2.40000009536743,25.0,29549.0,4-4-1-1,4-3-3,Chris Kavanagh
212,206,187,2024/25,37364,2024-12-18,728,Away,2.0,3.0,Lost,-1.0,-1.0,30.0,-1.0,3-4-3,4-3-3,Andy Madley
213,267,187,2024/25,39150,2025-01-15,977,Away,1.0,2.0,Lost,0.800000011920929,1.39999997615814,47.0,60287.0,4-3-3,4-3-3,Simon Hooper
214,247,187,2023/24,36120,2023-11-04,966,Home,1.0,0.0,Won,1.0,0.600000023841858,42.0,52194.0,4-3-3,4-3-3,Stuart Attwell
215,360,187,2024/25,34785,2024-12-27,973,Away,0.0,1.0,Lost,0.200000002980232,1.79999995231628,32.0,60271.0,5-4-1,4-3-3,Darren England
216,211,187,2020/21,38973,2021-04-23,990,Away,1.0,0.0,Won,0.5,0.800000011920929,41.0,-1.0,4-2-3-1,4-2-3-1,Jonathan Moss
217,267,187,2019/20,35872,2019-09-01,996,Away,2.0,2.0,Draw,2.0,2.40000009536743,45.0,60333.0,4-2-2-2,4-3-3,Martin Atkinson
218,336,187,2024/25,37932,2025-02-26,983,Home,0.0,0.0,Draw,0.400000005960464,1.0,36.0,30200.0,4-2-3-1,4-3-3,Andy Madley
219,307,187,2020/21,36337,2021-04-18,989,Away,1.0,1.0,Draw,0.899999976158142,2.70000004768372,31.0,-1.0,4-4-2,4-2-3-1,Craig Pawson
220,206,187,2017/18,38967,2017-12-28,976,Home,2.0,3.0,Lost,1.29999995231628,1.79999995231628,36.0,25762.0,4-4-2,3-4-3,Michael Oliver
221,267,187,2021/22,35872,2022-05-12,978,Home,3.0,0.0,Won,2.70000004768372,0.5,57.0,62027.0,3-4-3,4-3-3,Paul Tierney
222,336,187,2024/25,38839,2024-11-23,967,Away,0.0,3.0,Lost,0.300000011920929,1.20000004768372,34.0,60298.0,4-2-3-1,4-3-3,Simon Hooper
223,329,187,2024/25,37023,2025-05-03,992,Away,2.0,1.0,Won,0.899999976158142,1.39999997615814,49.0,60110.0,4-2-3-1,4-3-3,Jarred Gillett
224,206,187,2017/18,37232,2018-01-20,980,Away,1.0,4.0,Lost,0.600000023841858,2.90000009536743,37.0,59386.0,4-4-2,4-1-4-1,Chris Kavanagh
225,267,187,2018/19,34775,2018-12-19,728,Away,2.0,0.0,Won,-1.0,-1.0,46.0,59016.0,4-2-3-1,4-2-3-1,Jonathan Moss
226,336,187,2022/23,36382,2023-05-20,994,Home,1.0,0.0,Won,0.600000023841858,0.600000023841858,19.0,29514.0,3-4-3,4-3-3,Anthony Taylor
227,329,187,2024/25,37023,2024-10-19,1000,Home,2.0,0.0,Won,1.79999995231628,0.699999988079071,49.0,11235.0,4-2-3-1,4-2-3-1,Robert Jones
228,205,187,2023/24,34614,2023-10-21,1001,Home,2.0,2.0,Draw,1.29999995231628,1.0,44.0,39723.0,4-2-3-1,4-3-3,Chris Kavanagh
229,267,187,2017/18,35872,2018-02-10,983,Home,1.0,0.0,Won,2.59999990463257,0.600000023841858,50.0,83222.0,4-2-3-1,4-3-3,Anthony Taylor
230,249,187,2021/22,36382,2022-01-09,757,Home,1.0,0.0,Won,-1.0,-1.0,33.0,24938.0,3-4-3,4-2-3-1,Craig Pawson
231,329,187,2023/24,38054,2023-09-30,999,Home,0.0,4.0,Lost,0.600000023841858,3.40000009536743,43.0,11193.0,4-2-3-1,4-3-3,Michael Salisbury
232,206,187,2020/21,37232,2021-01-14,973,Away,0.0,0.0,Draw,0.800000011920929,0.400000005960464,33.0,-1.0,4-4-2,4-2-3-1,Andre Marriner
233,267,187,2020/21,35872,2021-03-14,984,Away,1.0,2.0,Lost,0.400000005960464,1.70000004768372,48.0,-1.0,4-2-3-1,4-2-3-1,Michael Oliver
234,336,187,2022/23,38839,2022-10-30,969,Away,0.0,5.0,Lost,0.400000005960464,2.29999995231628,31.0,60263.0,4-3-3,4-3-3,Simon Hooper
235,329,187,2023/24,33447,2024-05-04,993,Away,0.0,3.0,Lost,0.5,3.29999995231628,45.0,60348.0,4-3-3,4-3-3,David Coote
236,202,187,2017/18,34344,2017-10-01,999,Away,0.0,2.0,Lost,0.400000005960464,2.40000009536743,36.0,59378.0,4-5-1,3-4-3,Kevin Friend
237,365,187,2024/25,35463,2024-10-05,999,Away,1.0,3.0,Lost,0.600000023841858,2.79999995231628,41.0,60307.0,5-4-1,4-4-2,Tony Harrington
238,249,187,2019/20,36062,2019-09-24,731,Away,0.0,5.0,Lost,-1.0,-1.0,32.0,53160.0,4-2-3-1,4-2-3-1,Darren England
239,199,187,2018/19,39102,2018-11-25,968,Home,1.0,2.0,Lost,0.600000023841858,1.60000002384186,42.0,10792.0,4-4-2,3-4-3,Craig Pawson
240,206,187,2023/24,36396,2023-08-21,975,Home,0.0,1.0,Lost,1.0,2.0,47.0,24189.0,4-2-3-1,4-3-3,David Coote
241,267,187,2019/20,35872,2020-07-12,992,Home,2.0,1.0,Won,2.0,0.600000023841858,38.0,-1.0,4-4-1-1,3-4-3,Michael Oliver
242,247,187,2021/22,34390,2022-05-16,994,Home,2.0,0.0,Won,1.60000002384186,0.600000023841858,51.0,52274.0,4-3-3,4-2-3-1,Darren England
243,329,187,2022/23,38054,2023-03-04,982,Away,2.0,3.0,Lost,1.29999995231628,2.09999990463257,21.0,60222.0,5-4-1,4-3-3,Chris Kavanagh
244,331,187,2024/25,33974,2024-12-08,970,Home,1.0,1.0,Draw,0.200000002980232,1.79999995231628,34.0,26954.0,4-2-3-1,4-3-3,Chris Kavanagh
245,267,187,2021/22,35872,2021-09-26,998,Away,1.0,3.0,Lost,1.0,1.10000002384186,54.0,59919.0,4-3-3,4-2-3-1,Craig Pawson
246,247,187,2020/21,36120,2021-01-18,974,Away,0.0,3.0,Lost,0.200000002980232,2.40000009536743,34.0,-1.0,4-4-2,4-2-3-1,David Coote
247,329,187,2022/23,37060,2022-08-20,986,Home,0.0,3.0,Lost,0.300000011920929,1.29999995231628,43.0,10423.0,3-1-4-2,4-3-3,Craig Pawson
248,211,187,2021/22,38973,2021-12-06,970,Home,2.0,1.0,Won,0.899999976158142,1.0,37.0,38906.0,4-4-1-1,4-2-3-1,Mike Dean
249,262,187,2022/23,36147,2022-10-23,968,Home,1.0,1.0,Draw,0.699999988079071,1.0,41.0,31145.0,4-4-2,4-3-3,Robert Jones
250,262,187,2019/20,36147,2020-06-25,988,Home,0.0,2.0,Lost,0.899999976158142,1.89999997615814,53.0,-1.0,4-4-2,3-4-3,Graham Scott
251,316,187,2022/23,34543,2023-02-11,979,Away,1.0,1.0,Draw,2.0,1.60000002384186,31.0,60254.0,3-5-2,4-3-3,Peter Bankes
252,202,187,2018/19,34344,2019-05-05,994,Away,1.0,1.0,Draw,1.89999997615814,2.40000009536743,30.0,59965.0,4-5-1,4-3-1-2,Anthony Taylor
253,267,187,2018/19,35872,2019-03-02,985,Home,1.0,1.0,Draw,1.60000002384186,2.59999990463257,60.0,81332.0,3-4-1-2,4-2-3-1,Anthony Taylor
254,262,187,2017/18,37752,2017-12-10,971,Home,1.0,1.0,Draw,1.29999995231628,0.699999988079071,33.0,31643.0,4-2-3-1,3-4-3,Robert Madley
255,199,187,2019/20,33901,2020-01-27,750,Home,1.0,2.0,Lost,-1.0,-1.0,40.0,10308.0,4-4-1-1,4-2-3-1,Martin Atkinson
256,206,187,2018/19,37232,2018-10-28,965,Home,2.0,2.0,Draw,2.29999995231628,0.899999976158142,43.0,25718.0,4-4-2,4-2-3-1,Martin Atkinson
257,267,187,2018/19,35872,2018-12-02,969,Away,2.0,4.0,Lost,1.20000004768372,2.70000004768372,41.0,59973.0,4-1-2-1-2?,3-4-3,Mike Dean
258,247,187,2022/23,36833,2023-05-07,992,Home,0.0,2.0,Lost,1.29999995231628,1.29999995231628,55.0,50267.0,4-3-3,4-3-3,Chris Kavanagh
259,199,187,2019/20,39207,2019-12-26,974,Home,1.0,1.0,Draw,2.0,1.39999997615814,40.0,10234.0,4-5-1,4-2-3-1,Stuart Attwell
260,202,187,2024/25,37025,2024-08-31,986,Away,1.0,1.0,Draw,1.70000004768372,2.09999990463257,64.0,60326.0,4-2-3-1,4-3-3,Chris Kavanagh
261,267,187,2022/23,35872,2022-10-01,1001,Away,1.0,3.0,Lost,1.60000002384186,2.40000009536743,36.0,60278.0,3-4-3,4-3-3,Anthony Taylor
262,247,187,2017/18,36120,2017-12-16,973,Away,0.0,1.0,Lost,0.300000011920929,1.79999995231628,29.0,59379.0,4-4-2,4-3-3,Stuart Attwell
263,316,187,2023/24,34543,2023-11-25,968,Home,0.0,1.0,Lost,1.10000002384186,1.60000002384186,37.0,17201.0,5-3-2,4-3-3,Tim Robinson
264,205,187,2021/22,34462,2022-04-20,981,Home,2.0,4.0,Lost,0.699999988079071,2.0,67.0,32249.0,3-4-1-2,4-2-3-1,Jonathan Moss
265,262,187,2018/19,38502,2019-02-24,983,Away,0.0,2.0,Lost,0.800000011920929,2.09999990463257,38.0,59877.0,3-5-1-1,4-2-3-1,Graham Scott
266,247,187,2022/23,36833,2023-01-03,974,Away,0.0,0.0,Draw,1.0,1.10000002384186,34.0,60319.0,4-3-3,4-3-3,Andy Madley
267,199,187,2018/19,33901,2019-02-27,984,Away,1.0,5.0,Lost,0.899999976158142,2.5,36.0,59618.0,4-4-2,3-4-3,Chris Kavanagh
268,206,187,2021/22,37232,2021-10-18,1000,Away,2.0,2.0,Draw,0.699999988079071,1.70000004768372,46.0,59475.0,4-2-3-1,4-1-4-1,Mike Dean
269,267,187,2023/24,39150,2024-04-28,992,Home,2.0,3.0,Lost,2.29999995231628,1.0,62.0,61554.0,4-2-3-1,4-3-3,Michael Oliver
270,247,187,2017/18,36120,2018-04-15,991,Home,2.0,1.0,Won,0.800000011920929,1.20000004768372,29.0,52210.0,4-4-1-1,4-3-3,Anthony Taylor
271,316,187,2022/23,38521,2022-09-18,1000,Home,0.0,3.0,Lost,0.5,1.5,37.0,17122.0,3-5-2,4-3-3,David Coote
272,202,187,2020/21,37025,2021-05-23,995,Away,0.0,2.0,Lost,0.200000002980232,0.800000011920929,46.0,10000.0,4-3-3,4-2-3-1,Jonathan Moss
273,262,187,2020/21,36147,2021-01-23,751,Home,1.0,0.0,Won,-1.0,-1.0,38.0,-1.0,4-4-2,4-2-3-1,Peter Bankes
274,247,187,2024/25,34677,2025-01-07,730,Away,2.0,0.0,Won,-1.0,-1.0,31.0,59125.0,4-3-3,4-3-3,John Brooks
275,316,187,2021/22,38521,2022-02-19,982,Away,1.0,2.0,Lost,0.600000023841858,1.70000004768372,34.0,59249.0,3-5-2,4-2-3-1,Jonathan Moss
276,205,187,2024/25,37920,2024-11-10,966,Home,1.0,1.0,Draw,1.5,1.5,49.0,39780.0,4-2-3-1,4-3-3,Michael Oliver
277,267,187,2022/23,35872,2023-01-15,976,Home,0.0,2.0,Lost,1.60000002384186,1.79999995231628,51.0,61870.0,3-4-3,4-3-3,Craig Pawson
278,247,187,2019/20,36120,2020-02-16,982,Away,0.0,4.0,Lost,0.899999976158142,2.59999990463257,32.0,60188.0,5-4-1,4-2-3-1,Lee Mason
279,316,187,2021/22,38521,2021-08-13,964,Home,2.0,0.0,Won,1.20000004768372,1.29999995231628,36.0,16479.0,3-5-2,4-2-3-1,Michael Oliver
280,202,187,2019/20,37025,2019-12-05,970,Away,2.0,1.0,Won,1.70000004768372,0.899999976158142,50.0,60164.0,4-1-2-1-2?,4-2-3-1,Graham Scott
281,262,187,2021/22,36147,2022-04-16,990,Home,1.0,0.0,Won,0.800000011920929,1.70000004768372,25.0,31465.0,3-4-3,4-2-3-1,Peter Bankes
282,247,187,2024/25,34350,2025-02-05,730,Home,2.0,0.0,Won,-1.0,-1.0,32.0,52173.0,5-4-1,4-3-3,Simon Hooper
283,292,187,2024/25,36412,2024-08-24,975,Home,0.0,2.0,Lost,1.20000004768372,0.899999976158142,40.0,41587.0,4-4-2,4-3-3,Michael Oliver
284,202,187,2017/18,37025,2018-03-04,985,Home,2.0,1.0,Won,1.20000004768372,1.20000004768372,33.0,30620.0,4-4-1-1,4-2-3-1,Stuart Attwell
285,267,187,2020/21,35872,2020-12-06,966,Home,2.0,0.0,Won,0.300000011920929,0.600000023841858,31.0,2000.0,4-2-3-1,4-2-3-1,Martin Atkinson
286,247,187,2018/19,36120,2018-09-15,997,Home,1.0,2.0,Lost,0.400000005960464,1.0,37.0,52165.0,4-4-1-1,4-2-3-1,Lee Probert
287,316,187,2023/24,34543,2024-03-09,984,Away,1.0,2.0,Lost,1.0,1.29999995231628,29.0,60331.0,3-5-2,4-3-3,Robert Jones
288,205,187,2023/24,34614,2024-04-23,985,Away,0.0,5.0,Lost,1.60000002384186,3.29999995231628,55.0,60238.0,4-2-3-1,4-3-3,Simon Hooper
289,262,187,2018/19,38502,2018-12-16,972,Home,3.0,2.0,Won,1.29999995231628,1.89999997615814,34.0,29497.0,3-4-3,3-4-3,Chris Kavanagh
290,247,187,2024/25,34350,2025-05-18,994,Away,0.0,1.0,Lost,1.5,0.600000023841858,49.0,60160.0,3-4-3,4-3-3,Simon Hooper
291,199,187,2019/20,39207,2019-10-06,1000,Away,0.0,1.0,Lost,0.600000023841858,1.20000004768372,47.0,60326.0,4-4-2,4-2-3-1,Martin Atkinson
292,202,187,2019/20,37025,2020-06-20,987,Home,2.0,1.0,Won,1.0,0.800000011920929,41.0,-1.0,4-2-3-1,4-3-3,Martin Atkinson
293,262,187,2020/21,36147,2020-12-16,968,Away,1.0,1.0,Draw,1.20000004768372,0.600000023841858,64.0,-1.0,4-4-2,3-4-3,Paul Tierney
294,336,187,2023/24,37932,2024-01-30,978,Home,1.0,2.0,Lost,0.5,1.20000004768372,27.0,29387.0,4-2-3-1,4-3-3,Simon Hooper
295,199,187,2017/18,39207,2017-09-09,996,Away,0.0,3.0,Lost,0.600000023841858,2.20000004768372,42.0,59262.0,3-5-1-1,3-4-3,Anthony Taylor
296,205,187,2019/20,34462,2019-12-29,976,Away,2.0,1.0,Won,1.39999997615814,0.5,58.0,60309.0,3-4-3,4-2-3-1,Craig Pawson
297,262,187,2020/21,36147,2021-01-26,976,Home,1.0,3.0,Lost,0.800000011920929,2.20000004768372,58.0,-1.0,4-4-2,4-2-3-1,Kevin Friend
298,247,187,2018/19,36120,2019-04-01,989,Away,0.0,2.0,Lost,0.100000001490116,0.800000011920929,30.0,59869.0,5-4-1,3-4-3,Anthony Taylor
299,199,187,2017/18,39102,2018-01-14,979,Home,2.0,1.0,Won,0.800000011920929,1.10000002384186,41.0,10836.0,3-4-3,3-4-3,Kevin Friend
300,205,187,2024/25,38615,2025-03-16,985,Away,0.0,1.0,Lost,0.400000005960464,0.699999988079071,58.0,60311.0,4-2-3-1,4-3-3,Chris Kavanagh
301,262,187,2017/18,38824,2018-04-08,990,Away,2.0,3.0,Lost,2.0,1.60000002384186,36.0,59374.0,3-4-3,4-2-3-1,Andre Marriner
302,247,187,2021/22,36120,2021-11-27,968,Away,0.0,2.0,Lost,0.300000011920929,2.5,34.0,59886.0,4-4-2,4-4-1-1,Stuart Attwell
303,316,187,2023/24,34543,2023-09-27,731,Home,0.0,1.0,Lost,-1.0,-1.0,41.0,16688.0,3-5-2,4-3-3,Darren Bond
304,205,187,2019/20,34462,2020-01-21,980,Home,2.0,2.0,Draw,2.90000009536743,0.400000005960464,58.0,40577.0,4-3-3,4-2-3-1,Stuart Attwell
305,267,187,2024/25,39150,2024-09-15,996,Home,0.0,1.0,Lost,0.699999988079071,0.699999988079071,63.0,61645.0,4-3-3,4-4-2,Jarred Gillett
306,247,187,2020/21,36120,2021-01-09,757,Away,0.0,2.0,Lost,-1.0,-1.0,39.0,-1.0,5-4-1,4-2-3-1,Chris Kavanagh
307,200,187,2018/19,38082,2018-09-26,731,Away,1.0,3.0,Lost,-1.0,-1.0,49.0,49586.0,4-3-3,4-2-3-1,Mike Dean
308,205,187,2021/22,34462,2021-08-22,975,Away,2.0,0.0,Won,3.09999990463257,0.300000011920929,65.0,58729.0,3-4-3,4-2-3-1,Paul Tierney
309,262,187,2021/22,36147,2021-12-11,971,Away,0.0,3.0,Lost,0.600000023841858,1.79999995231628,39.0,59653.0,4-4-2,4-4-1-1,Jarred Gillett
310,247,187,2020/21,36465,2021-05-02,991,Home,0.0,2.0,Lost,0.300000011920929,2.0,39.0,-1.0,5-3-2,4-2-3-1,Mike Dean
311,292,187,2019/20,36056,2019-09-22,998,Away,2.0,3.0,Lost,1.5,2.40000009536743,42.0,60331.0,4-3-3,4-2-3-1,Jonathan Moss
312,205,187,2022/23,34462,2023-05-02,991,Away,1.0,3.0,Lost,0.800000011920929,1.70000004768372,45.0,60144.0,4-3-3,4-3-3,Robert Jones
313,262,187,2019/20,38502,2019-11-23,968,Away,2.0,2.0,Draw,2.40000009536743,1.79999995231628,39.0,60295.0,4-4-2,3-4-1-2,Stuart Attwell
314,247,187,2024/25,34350,2024-11-02,965,Home,1.0,0.0,Won,0.5,1.10000002384186,37.0,52249.0,4-3-3,4-4-2,John Brooks
315,292,187,2020/21,36056,2020-11-08,1000,Away,3.0,0.0,Won,1.79999995231628,1.5,41.0,-1.0,4-2-3-1,3-4-3,Martin Atkinson
316,205,187,2022/23,34462,2022-11-06,970,Home,0.0,1.0,Lost,0.300000011920929,2.09999990463257,45.0,40142.0,4-2-3-1,4-3-3,Michael Oliver
317,262,187,2022/23,36147,2023-04-21,989,Away,3.0,3.0,Draw,1.29999995231628,2.40000009536743,26.0,60175.0,4-4-2,4-3-3,Simon Hooper
318,336,187,2023/24,36382,2023-08-12,964,Away,1.0,2.0,Lost,1.20000004768372,0.800000011920929,22.0,59984.0,3-4-3,4-3-3,Michael Oliver
319,292,187,2020/21,36056,2021-02-06,979,Home,1.0,0.0,Won,1.20000004768372,0.800000011920929,35.0,-1.0,4-2-3-1,4-2-3-1,Chris Kavanagh
320,205,187,2020/21,34462,2021-05-12,993,Home,0.0,1.0,Lost,1.79999995231628,0.600000023841858,67.0,-1.0,3-4-3,3-4-3,Andre Marriner
321,267,187,2023/24,39150,2023-09-24,998,Away,2.0,2.0,Draw,1.39999997615814,1.79999995231628,53.0,60156.0,4-2-3-1,4-3-3,Robert Jones
322,231,187,2018/19,36731,2018-10-22,1001,Away,1.0,3.0,Lost,0.5,2.70000004768372,32.0,59886.0,3-4-1-2,4-2-3-1,Chris Kavanagh
323,316,187,2024/25,34543,2025-01-01,974,Home,1.0,3.0,Lost,0.300000011920929,1.89999997615814,50.0,47190.0,4-3-1-2,4-3-3,Peter Bankes
324,205,187,2019/20,34462,2020-08-01,747,Neutral,1.0,2.0,Lost,-1.0,-1.0,60.0,-1.0,3-4-3,3-4-3,Anthony Taylor
325,365,187,2024/25,33384,2025-05-25,995,Home,1.0,2.0,Lost,0.600000023841858,2.29999995231628,38.0,31289.0,5-4-1,4-2-3-1,Darren Bond
326,235,187,2023/24,39597,2023-12-23,973,Home,1.0,1.0,Draw,1.0,0.699999988079071,52.0,57548.0,4-3-3,4-3-3,Chris Kavanagh
327,292,187,2023/24,36412,2023-12-09,971,Home,1.0,0.0,Won,0.600000023841858,1.39999997615814,39.0,42000.0,4-4-1-1,4-3-3,Jarred Gillett
328,205,187,2018/19,34462,2018-08-18,975,Home,3.0,2.0,Won,1.60000002384186,2.40000009536743,62.0,40491.0,4-3-3,4-2-3-1,Martin Atkinson
329,291,187,2024/25,37478,2024-08-17,964,Away,0.0,2.0,Lost,0.5,1.20000004768372,47.0,60261.0,4-2-3-1,4-3-3,Jarred Gillett
330,240,187,2022/23,34347,2022-09-04,998,Home,3.0,1.0,Won,1.5,1.29999995231628,40.0,73431.0,4-2-3-1,4-3-3,Paul Tierney
331,292,187,2024/25,35157,2025-01-18,978,Away,2.0,2.0,Draw,1.0,1.29999995231628,34.0,60067.0,4-2-3-1,4-3-3,Chris Kavanagh
